Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
TERRA HILL,"1,689,000",678.13,"2,491",Feb-23,YEW SIANG ROAD,New Sale,Strata,63,"26,810",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"1,853,000",678.13,"2,733",Feb-23,YEW SIANG ROAD,New Sale,Strata,63,"29,413",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,764,000","1,076.4","2,568",Feb-23,YEW SIANG ROAD,New Sale,Strata,100,"27,640",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,452,000",968.76,"2,531",Feb-23,YEW SIANG ROAD,New Sale,Strata,90,"27,244",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"1,719,000",678.13,"2,535",Feb-23,YEW SIANG ROAD,New Sale,Strata,63,"27,286",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"1,876,000",678.13,"2,766",Feb-23,YEW SIANG ROAD,New Sale,Strata,63,"29,778",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,203,000",807.3,"2,729",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"29,373",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,518,000",968.76,"2,599",Feb-23,YEW SIANG ROAD,New Sale,Strata,90,"27,978",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"1,764,000",678.13,"2,601",Feb-23,YEW SIANG ROAD,New Sale,Strata,63,"28,000",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"1,578,000",624.31,"2,528",Feb-23,YEW SIANG ROAD,New Sale,Strata,58,"27,207",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,212,000",807.3,"2,740",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"29,493",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"1,578,000",624.31,"2,528",Feb-23,YEW SIANG ROAD,New Sale,Strata,58,"27,207",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"1,555,000",624.31,"2,491",Feb-23,YEW SIANG ROAD,New Sale,Strata,58,"26,810",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,475,000",904.18,"2,737",Feb-23,YEW SIANG ROAD,New Sale,Strata,84,"29,464",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,189,000",807.3,"2,712",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"29,187",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"1,555,000",624.31,"2,491",Feb-23,YEW SIANG ROAD,New Sale,Strata,58,"26,810",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"1,585,000",624.31,"2,539",Feb-23,YEW SIANG ROAD,New Sale,Strata,58,"27,328",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,452,000",968.76,"2,531",Feb-23,YEW SIANG ROAD,New Sale,Strata,90,"27,244",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,515,000",904.18,"2,782",Feb-23,YEW SIANG ROAD,New Sale,Strata,84,"29,940",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,219,000",807.3,"2,749",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"29,587",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"1,585,000",624.31,"2,539",Feb-23,YEW SIANG ROAD,New Sale,Strata,58,"27,328",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"1,608,000",678.13,"2,371",Feb-23,YEW SIANG ROAD,New Sale,Strata,63,"25,524",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,482,000",968.76,"2,562",Feb-23,YEW SIANG ROAD,New Sale,Strata,90,"27,578",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"3,016,000","1,097.93","2,747",Feb-23,YEW SIANG ROAD,New Sale,Strata,102,"29,569",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,545,000",904.18,"2,815",Feb-23,YEW SIANG ROAD,New Sale,Strata,84,"30,298",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,242,000",807.3,"2,777",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"29,893",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"1,608,000",678.13,"2,371",Feb-23,YEW SIANG ROAD,New Sale,Strata,63,"25,524",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"1,875,000",839.59,"2,233",Feb-23,YEW SIANG ROAD,New Sale,Strata,78,"24,038",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"1,875,000",839.59,"2,233",Feb-23,YEW SIANG ROAD,New Sale,Strata,78,"24,038",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,911,000","1,087.16","2,678",Feb-23,YEW SIANG ROAD,New Sale,Strata,101,"28,822",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"3,500,000","1,302.44","2,687",Feb-23,YEW SIANG ROAD,New Sale,Strata,121,"28,926",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,505,000",904.18,"2,770",Feb-23,YEW SIANG ROAD,New Sale,Strata,84,"29,821",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,169,000",807.3,"2,687",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"28,920",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,209,000",807.3,"2,736",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"29,453",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,475,000",904.18,"2,737",Feb-23,YEW SIANG ROAD,New Sale,Strata,84,"29,464",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,430,000",904.18,"2,688",Feb-23,YEW SIANG ROAD,New Sale,Strata,84,"28,929",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,199,000",807.3,"2,724",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"29,320",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,923,000","1,087.16","2,689",Feb-23,YEW SIANG ROAD,New Sale,Strata,101,"28,941",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"3,515,000","1,302.44","2,699",Feb-23,YEW SIANG ROAD,New Sale,Strata,121,"29,050",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,515,000",904.18,"2,782",Feb-23,YEW SIANG ROAD,New Sale,Strata,84,"29,940",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,470,000",904.18,"2,732",Feb-23,YEW SIANG ROAD,New Sale,Strata,84,"29,405",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,222,000",807.3,"2,752",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"29,627",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,961,000","1,087.16","2,724",Feb-23,YEW SIANG ROAD,New Sale,Strata,101,"29,317",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"3,560,000","1,302.44","2,733",Feb-23,YEW SIANG ROAD,New Sale,Strata,121,"29,421",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,500,000",904.18,"2,765",Feb-23,YEW SIANG ROAD,New Sale,Strata,84,"29,762",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,093,000",807.3,"2,593",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"27,907",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,070,000",807.3,"2,564",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"27,600",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,380,000",904.18,"2,632",Feb-23,YEW SIANG ROAD,New Sale,Strata,84,"28,333",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,791,000","1,087.16","2,567",Feb-23,YEW SIANG ROAD,New Sale,Strata,101,"27,634",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,920,000","1,076.4","2,713",Feb-23,YEW SIANG ROAD,New Sale,Strata,100,"29,200",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,923,000","1,087.16","2,689",Feb-23,YEW SIANG ROAD,New Sale,Strata,101,"28,941",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,100,000",807.3,"2,601",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"28,000",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,410,000",904.18,"2,665",Feb-23,YEW SIANG ROAD,New Sale,Strata,84,"28,690",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,829,000","1,087.16","2,602",Feb-23,YEW SIANG ROAD,New Sale,Strata,101,"28,010",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,410,000",904.18,"2,665",Feb-23,YEW SIANG ROAD,New Sale,Strata,84,"28,690",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,203,000",807.3,"2,729",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"29,373",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,123,000",807.3,"2,630",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"28,307",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,505,000",904.18,"2,770",Feb-23,YEW SIANG ROAD,New Sale,Strata,84,"29,821",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,937,000","1,087.16","2,702",Feb-23,YEW SIANG ROAD,New Sale,Strata,101,"29,079",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"3,497,000","1,313.21","2,663",Feb-23,YEW SIANG ROAD,New Sale,Strata,122,"28,664",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,212,000",807.3,"2,740",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"29,493",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,189,000",807.3,"2,712",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"29,187",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,189,000",807.3,"2,712",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"29,187",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,949,000","1,087.16","2,713",Feb-23,YEW SIANG ROAD,New Sale,Strata,101,"29,198",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,219,000",807.3,"2,749",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"29,587",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"3,512,000","1,313.21","2,674",Feb-23,YEW SIANG ROAD,New Sale,Strata,122,"28,787",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"3,557,000","1,313.21","2,709",Feb-23,YEW SIANG ROAD,New Sale,Strata,122,"29,156",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"2,242,000",807.3,"2,777",Feb-23,YEW SIANG ROAD,New Sale,Strata,75,"29,893",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
RIVIERE,"1,822,000",559.73,"3,255",Feb-23,JIAK KIM STREET,New Sale,Strata,52,"35,038",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
HAUS ON HANDY,"1,930,000",731.95,"2,637",Feb-23,HANDY ROAD,New Sale,Strata,68,"28,382",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,01 to 05
LEEDON GREEN,"1,598,000",538.2,"2,969",Feb-23,LEEDON HEIGHTS,New Sale,Strata,50,"31,960",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
FORETT@BUKIT TIMAH,"1,808,000",947.23,"1,909",Feb-23,TOH TUCK ROAD,New Sale,Strata,88,"20,545",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
FORETT@BUKIT TIMAH,"1,759,000",893.41,"1,969",Feb-23,TOH TUCK ROAD,New Sale,Strata,83,"21,193",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
LENTOR MODERN,"2,386,800","1,108.69","2,153",Feb-23,LENTOR CENTRAL,New Sale,Strata,103,"23,173",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,21 to 25
THE GAZANIA,"1,630,000",678.13,"2,404",Feb-23,HOW SUN DRIVE,New Sale,Strata,63,"25,873",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE CREST,"2,250,000","1,216.33","1,850",Feb-23,PRINCE CHARLES CRESCENT,Resale,Strata,113,"19,912",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
NINE RESIDENCES,"933,000",710.42,"1,313",Feb-23,YISHUN AVENUE 9,Resale,Strata,66,"14,136",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,01 to 05
BEDOK RESIDENCES,"1,400,000",796.54,"1,758",Feb-23,BEDOK NORTH DRIVE,Resale,Strata,74,"18,919",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
THE COTZ,"1,375,000","1,194.8","1,151",Feb-23,TELOK KURAU ROAD,Resale,Strata,111,"12,387",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"1,473,120",462.85,"3,183",Feb-23,DUNEARN ROAD,New Sale,Strata,43,"34,259",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
PULLMAN RESIDENCES NEWTON,"1,493,000",462.85,"3,226",Feb-23,DUNEARN ROAD,New Sale,Strata,43,"34,721",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
VAN HOLLAND,"2,867,705","1,001.05","2,865",Feb-23,HOLLAND ROAD,New Sale,Strata,93,"30,836",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
TERRA HILL,"5,307,000","1,894.46","2,801",Feb-23,YEW SIANG ROAD,New Sale,Strata,176,"30,153",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"5,043,000","1,894.46","2,662",Feb-23,YEW SIANG ROAD,New Sale,Strata,176,"28,653",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TERRA HILL,"5,437,000","1,894.46","2,870",Feb-23,YEW SIANG ROAD,New Sale,Strata,176,"30,892",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
SUNVILLE,"1,300,000",947.23,"1,372",Feb-23,ST. MICHAEL'S ROAD,Resale,Strata,88,"14,773",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
TERRA HILL,"5,535,000","1,894.46","2,922",Feb-23,YEW SIANG ROAD,New Sale,Strata,176,"31,449",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
HIGH PARK RESIDENCES,"1,780,000","1,237.86","1,438",Feb-23,FERNVALE ROAD,Resale,Strata,115,"15,478",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
AMARYLLIS VILLE,"2,388,000","1,237.86","1,929",Feb-23,NEWTON ROAD,Resale,Strata,115,"20,765",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,21 to 25
COMMONWEALTH TOWERS,"900,000",484.38,"1,858",Feb-23,COMMONWEALTH AVENUE,Resale,Strata,45,"20,000",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"955,000",441.32,"2,164",Feb-23,STIRLING ROAD,Sub Sale,Strata,41,"23,293",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
HAUS ON HANDY,"2,810,000",968.76,"2,901",Feb-23,HANDY ROAD,New Sale,Strata,90,"31,222",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,01 to 05
LEONIE TOWERS,"6,300,000","3,250.73","1,938",Feb-23,LEONIE HILL,Resale,Strata,302,"20,861",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
ALESSANDREA,"1,830,000","1,248.62","1,466",Feb-23,ALEXANDRA ROAD,Resale,Strata,116,"15,776",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
BALMORAL GATE,"2,960,000","1,571.54","1,883",Feb-23,BALMORAL ROAD,Resale,Strata,146,"20,274",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
OUE TWIN PEAKS,"2,450,000","1,054.87","2,323",Feb-23,LEONIE HILL ROAD,Resale,Strata,98,"25,000",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,16 to 20
WHITEHAVEN,"1,320,000",785.77,"1,680",Feb-23,PASIR PANJANG ROAD,Resale,Strata,73,"18,082",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
VACANZA @ EAST,"1,060,000",807.3,"1,313",Feb-23,LENGKONG TUJOH,Resale,Strata,75,"14,133",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
PRIMEDGE,"700,000",473.62,"1,478",Feb-23,LORONG 34 GEYLANG,Resale,Strata,44,"15,909",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SILVERSEA,"1,880,000","1,065.64","1,764",Feb-23,MARINE PARADE ROAD,Resale,Strata,99,"18,990",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"3,030,000","1,711.48","1,770",Feb-23,KEPPEL BAY VIEW,Resale,Strata,159,"19,057",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
DUNMAN PLACE,"2,140,000","1,291.68","1,657",Feb-23,DUNMAN ROAD,Resale,Strata,120,"17,833",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
WATERFRONT ISLE,"3,700,000","2,421.9","1,528",Feb-23,BEDOK RESERVOIR ROAD,Resale,Strata,225,"16,444",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
THE GAZANIA,"1,637,000",678.13,"2,414",Feb-23,HOW SUN DRIVE,New Sale,Strata,63,"25,984",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
HYLL ON HOLLAND,"2,000,000",699.66,"2,859",Feb-23,HOLLAND ROAD,New Sale,Strata,65,"30,769",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
BLOSSOMS @ WOODLEIGH,"3,350,000","2,680.24","1,250",Feb-23,WOODLEIGH CLOSE,Resale,Strata,249,"13,454",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
BERKELEY RESIDENCES,"1,350,000",882.65,"1,529",Feb-23,LORONG N TELOK KURAU,Resale,Strata,82,"16,463",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PEBBLE BAY,"1,410,000",850.36,"1,658",Feb-23,TANJONG RHU ROAD,Resale,Strata,79,"17,848",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
THE PANORAMA,"845,000",452.09,"1,869",Feb-23,ANG MO KIO AVENUE 2,Resale,Strata,42,"20,119",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
KENTISH GREEN,"1,300,000","1,076.4","1,208",Feb-23,OXFORD ROAD,Resale,Strata,100,"13,000",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
THE BAYSHORE,"1,270,000","1,022.58","1,242",Feb-23,BAYSHORE ROAD,Resale,Strata,95,"13,368",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
STIRLING RESIDENCES,"1,940,000",882.65,"2,198",Feb-23,STIRLING ROAD,Sub Sale,Strata,82,"23,659",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
EAST COAST RESIDENCES,"2,000,000","1,323.97","1,511",Feb-23,UPPER EAST COAST ROAD,Resale,Strata,123,"16,260",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
HERITAGE EAST,"680,000",398.27,"1,707",Feb-23,EAST COAST ROAD,Resale,Strata,37,"18,378",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
DUCHESS CREST,"2,230,000","1,345.5","1,657",Feb-23,DUCHESS AVENUE,Resale,Strata,125,"17,840",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
LA FIESTA,"1,957,000","1,367.03","1,432",Feb-23,SENGKANG SQUARE,Resale,Strata,127,"15,409",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
UNIT 8,"6,700,000","4,004.21","1,673",Feb-23,HOLLAND ROAD,Resale,Strata,372,"18,011",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
OPAL SUITES,"660,000",452.09,"1,460",Feb-23,OPAL CRESCENT,Resale,Strata,42,"15,714",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"8,194,000","3,756.64","2,181",Feb-23,KEPPEL BAY VIEW,Resale,Strata,349,"23,479",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
SUNGLADE,"1,700,000","1,237.86","1,373",Feb-23,SERANGOON AVENUE 2,Resale,Strata,115,"14,783",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"1,480,000",893.41,"1,657",Feb-23,KEPPEL BAY VIEW,Resale,Strata,83,"17,831",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
HERITAGE EAST,"638,000",344.45,"1,852",Feb-23,EAST COAST ROAD,Resale,Strata,32,"19,938",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE MEYERISE,"3,300,000","1,302.44","2,534",Feb-23,MEYER ROAD,Resale,Strata,121,"27,273",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
