Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LENTOR HILLS RESIDENCES,"1,584,000",721.19,"2,196",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,67,"23,642",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"2,033,000",958,"2,122",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,89,"22,843",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"1,145,000",484.38,"2,364",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,45,"25,444",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"2,051,000",958,"2,141",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,89,"23,045",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"1,151,000",484.38,"2,376",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,45,"25,578",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"2,384,000","1,097.93","2,171",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,102,"23,373",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"1,157,000",484.38,"2,389",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,45,"25,711",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"2,394,000","1,097.93","2,180",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,102,"23,471",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"1,163,000",484.38,"2,401",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,45,"25,844",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"2,422,000","1,097.93","2,206",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,102,"23,745",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25
LENTOR HILLS RESIDENCES,"2,432,000","1,097.93","2,215",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,102,"23,843",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25
LENTOR HILLS RESIDENCES,"2,434,000","1,097.93","2,217",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,102,"23,863",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25
LENTOR HILLS RESIDENCES,"1,502,000",753.48,"1,993",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"21,457",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,278,000",592.02,"2,159",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,55,"23,236",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,256,000",581.26,"2,161",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,54,"23,259",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,360,000",678.13,"2,006",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"21,587",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,498,000",753.48,"1,988",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"21,400",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"2,709,000","1,356.26","1,997",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,126,"21,500",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,272,000",592.02,"2,149",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,55,"23,127",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,588,000",753.48,"2,108",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"22,686",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,356,000",678.13,"2,000",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"21,524",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,506,000",753.48,"1,999",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"21,514",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,847,000",958,"1,928",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,89,"20,753",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,278,000",592.02,"2,159",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,55,"23,236",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,596,000",753.48,"2,118",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"22,800",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,363,000",678.13,"2,010",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"21,635",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,514,000",753.48,"2,009",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"21,629",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,855,000",958,"1,936",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,89,"20,843",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,284,000",592.02,"2,169",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,55,"23,345",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,604,000",753.48,"2,129",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"22,914",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,370,000",678.13,"2,020",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"21,746",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,522,000",753.48,"2,020",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"21,743",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,290,000",592.02,"2,179",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,55,"23,455",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,530,000",753.48,"2,031",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"21,857",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,871,000",958,"1,953",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,89,"21,022",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,296,000",592.02,"2,189",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,55,"23,564",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,620,000",753.48,"2,150",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"23,143",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,538,000",753.48,"2,041",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"21,971",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,879,000",958,"1,961",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,89,"21,112",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,302,000",592.02,"2,199",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,55,"23,673",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,391,000",678.13,"2,051",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"22,079",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,546,000",753.48,"2,052",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"22,086",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,887,000",958,"1,970",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,89,"21,202",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,308,000",592.02,"2,209",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,55,"23,782",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,636,000",753.48,"2,171",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"23,371",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,579,000",753.48,"2,096",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"22,557",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,923,000",958,"2,007",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,89,"21,607",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,310,000",581.26,"2,254",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,54,"24,259",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,669,000",753.48,"2,215",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"23,843",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"2,209,000","1,108.69","1,992",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,103,"21,447",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,429,000",678.13,"2,107",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"22,683",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"1,588,000",753.48,"2,108",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"22,686",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"1,932,000",958,"2,017",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,89,"21,708",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"1,317,000",581.26,"2,266",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,54,"24,389",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"1,678,000",753.48,"2,227",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"23,971",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"1,597,000",753.48,"2,119",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"22,814",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"1,941,000",958,"2,026",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,89,"21,809",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"1,687,000",753.48,"2,239",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"24,100",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"2,229,000","1,108.69","2,010",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,103,"21,641",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"1,445,000",678.13,"2,131",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"22,937",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"1,606,000",753.48,"2,131",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"22,943",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"1,950,000",958,"2,035",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,89,"21,910",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"1,453,000",678.13,"2,143",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"23,063",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"1,461,000",678.13,"2,154",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"23,190",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"1,624,000",753.48,"2,155",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"23,200",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"1,469,000",678.13,"2,166",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"23,317",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"1,633,000",753.48,"2,167",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"23,329",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"1,977,000",958,"2,064",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,89,"22,213",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"1,477,000",678.13,"2,178",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"23,444",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"1,485,000",678.13,"2,190",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"23,571",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"1,651,000",753.48,"2,191",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,70,"23,586",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"1,995,000",958,"2,082",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,89,"22,416",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"1,493,000",678.13,"2,202",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"23,698",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"2,899,000","1,356.26","2,137",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,126,"23,008",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"1,509,000",678.13,"2,225",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"23,952",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"1,517,000",678.13,"2,237",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,63,"24,079",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25
LENTOR HILLS RESIDENCES,"2,651,000","1,302.44","2,035",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,121,"21,909",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"2,652,000","1,302.44","2,036",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,121,"21,917",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"2,666,000","1,399.32","1,905",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,130,"20,508",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"2,858,000","1,399.32","2,042",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,130,"21,985",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"2,672,000","1,302.44","2,052",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,121,"22,083",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"2,676,000","1,399.32","1,912",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,130,"20,585",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"2,869,000","1,399.32","2,050",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,130,"22,069",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"2,676,000","1,399.32","1,912",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,130,"20,585",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"2,686,000","1,399.32","1,920",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,130,"20,662",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"2,696,000","1,399.32","1,927",Jul-23,LENTOR HILLS ROAD,New Sale,Strata,130,"20,738",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
KLIMT CAIRNHILL,"5,740,000","1,496.2","3,836",Jul-23,CAIRNHILL ROAD,New Sale,Strata,139,"41,295",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
THE CONTINUUM,"2,029,000",721.19,"2,813",Jul-23,THIAM SIEW AVENUE,New Sale,Strata,67,"30,284",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE MYST,"1,354,000",678.13,"1,997",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"21,492",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,488,000",731.95,"2,033",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,68,"21,882",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,419,000",699.66,"2,028",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,65,"21,831",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,427,000",699.66,"2,040",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,65,"21,954",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,374,000",678.13,"2,026",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"21,810",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,435,000",699.66,"2,051",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,65,"22,077",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,786,000",914.94,"1,952",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,85,"21,012",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,374,000",678.13,"2,026",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"21,810",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,443,000",699.66,"2,062",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,65,"22,200",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,384,000",678.13,"2,041",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"21,968",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,394,000",678.13,"2,056",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"22,127",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,738,000",850.36,"2,044",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,79,"22,000",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,451,000",699.66,"2,074",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,65,"22,323",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,804,000",914.94,"1,972",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,85,"21,224",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,394,000",678.13,"2,056",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"22,127",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
THE MYST,"1,459,000",699.66,"2,085",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,65,"22,446",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"2,254,000","1,162.51","1,939",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,108,"20,870",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"1,813,000",914.94,"1,982",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,85,"21,329",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"1,414,000",678.13,"2,085",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"22,444",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"2,014,000","1,033.34","1,949",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,96,"20,979",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"1,467,000",699.66,"2,097",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,65,"22,569",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"2,264,000","1,162.51","1,948",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,108,"20,963",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"1,822,000",914.94,"1,991",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,85,"21,435",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"1,414,000",678.13,"2,085",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"22,444",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"1,428,000",678.13,"2,106",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"22,667",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"2,032,000","1,033.34","1,966",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,96,"21,167",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"2,284,000","1,162.51","1,965",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,108,"21,148",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"1,831,000",914.94,"2,001",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,85,"21,541",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"1,428,000",678.13,"2,106",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"22,667",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"1,451,000",678.13,"2,140",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"23,032",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"2,041,000","1,033.34","1,975",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,96,"21,260",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"1,491,000",699.66,"2,131",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,65,"22,938",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"2,294,000","1,162.51","1,973",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,108,"21,241",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"1,840,000",914.94,"2,011",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,85,"21,647",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"2,050,000","1,033.34","1,984",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,96,"21,354",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"1,499,000",699.66,"2,142",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,65,"23,062",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"2,304,000","1,162.51","1,982",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,108,"21,333",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"1,858,000",914.94,"2,031",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,85,"21,859",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE MYST,"1,465,000",678.13,"2,160",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,63,"23,254",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,11 to 15
THE MYST,"1,507,000",699.66,"2,154",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,65,"23,185",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,11 to 15
THE MYST,"2,314,000","1,162.51","1,991",Jul-23,UPPER BUKIT TIMAH ROAD,New Sale,Strata,108,"21,426",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,11 to 15
